
 num     #instances         #bytes  class name
 488:             3            624  [Ljava.lang.invoke.LambdaForm;
 489:            26            624  java.security.spec.ECFieldF2m
 490:            26            624  java.time.LocalTime
 491:            13            624  java.util.concurrent.ConcurrentHashMap$TreeBin
 492:             1            608  [Loracle.jdbc.driver.SQLStateMapping;
 493:            19            608  java.util.Locale
 494:            19            608  java.util.concurrent.locks.AbstractQueuedSynchronizer$Node
 495:            19            608  javax.management.MBeanParameterInfo
 496:            19            608  sun.management.DiagnosticCommandImpl$Wrapper
 497:            19            608  sun.util.locale.BaseLocale
 498:            15            600  java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle
 499:            25            600  java.util.concurrent.locks.ReentrantReadWriteLock
 500:            15            600  org.apache.tomcat.util.collections.ManagedConcurrentWeakHashMap$Key
 501:            25            600  org.springframework.core.io.UrlResource
 502:            24            584  [Lcom.fasterxml.jackson.databind.JavaType;
 503:             4            576  [Lcom.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket;
 504:            24            576  java.time.Duration
 505:            24            576  org.apache.ibatis.builder.StaticSqlSource
 506:            18            576  sun.security.x509.AlgorithmId
 507:            12            576  sun.security.x509.X500Name
 508:            14            560  ch.qos.logback.core.status.InfoStatus
 509:            10            560  com.fasterxml.jackson.databind.type.MapType
 510:            10            560  com.mysql.cj.jdbc.DatabaseMetaData
 511:            10            560  com.mysql.cj.protocol.a.NativeAuthenticationProvider
 512:            10            560  com.mysql.cj.protocol.a.NativeCapabilities
 513:            10            560  com.zaxxer.hikari.pool.PoolEntry
 514:            10            560  javax.management.openmbean.CompositeType
 515:            14            560  javax.management.openmbean.SimpleType
 516:            35            560  org.apache.ibatis.scripting.xmltags.ExpressionEvaluator
 517:            14            560  org.springframework.beans.propertyeditors.CustomNumberEditor
 518:            10            560  sun.invoke.util.Wrapper
 519:            10            560  sun.nio.cs.ISO_8859_1$Encoder
 520:            23            552  com.sun.jmx.mbeanserver.NamedObject
 521:            23            552  org.springframework.beans.factory.config.BeanDefinitionHolder
 522:            23            552  org.yaml.snakeyaml.tokens.Token$ID
 523:            34            544  com.sun.proxy.$Proxy28
 524:             1            544  org.springframework.boot.web.embedded.tomcat.TomcatEmbeddedContext
 525:            19            528  [Ljava.lang.CharSequence;
 526:             1            528  [Ljava.lang.Character;
 527:            33            528  sun.security.provider.NativePRNG
 528:            13            520  com.sun.jmx.mbeanserver.PerInterface
 529:            13            520  java.lang.invoke.BoundMethodHandle$Species_LL
 530:             7            512  [Lsun.invoke.util.Wrapper;
 531:            16            512  java.time.temporal.ChronoUnit
 532:            16            512  sun.security.ssl.CipherSuite$KeyExchange
 533:             9            504  com.fasterxml.jackson.databind.cfg.BaseSettings
 534:            21            504  java.lang.invoke.Invokers
 535:            21            504  java.util.AbstractMap$SimpleImmutableEntry
 536:            21            504  java.util.Date
 537:             9            504  javax.management.openmbean.OpenMBeanParameterInfoSupport
 538:             7            504  org.springframework.web.method.HandlerMethod$HandlerMethodParameter
 539:            21            504  sun.security.x509.AVAKeyword
 540:             2            496  org.apache.catalina.core.StandardWrapper
 541:            31            496  sun.security.ssl.SessionId
 542:            19            488  [Lsun.management.DiagnosticCommandArgumentInfo;
 543:            20            480  [Ljavax.management.MBeanParameterInfo;
 544:            15            480  com.fasterxml.jackson.core.JsonParser$Feature
 545:            10            480  com.mysql.cj.protocol.StandardSocketFactory
 546:            10            480  com.mysql.cj.protocol.a.NativeSocketConnection
 547:            10            480  com.mysql.cj.protocol.a.authentication.AuthenticationLdapSaslClientPlugin
 548:             6            480  com.sun.org.apache.xalan.internal.xsltc.trax.TransformerFactoryImpl
 549:            12            480  java.lang.invoke.DirectMethodHandle$Constructor
 550:            12            480  org.springframework.boot.context.properties.source.ConfigurationPropertyName$Elements
 551:            12            480  org.springframework.boot.jdbc.DatabaseDriver
 552:            30            480  sun.security.ssl.AbstractTrustManagerWrapper
 553:            30            480  sun.security.ssl.EphemeralKeyManager
 554:            12            480  sun.security.util.DisabledAlgorithmConstraints$KeySizeConstraint
 555:             6            480  sun.security.x509.X509CertImpl
 556:            29            464  com.sun.proxy.$Proxy11
 557:             4            456  [Ljava.lang.ClassValue$Entry;
 558:            19            456  java.util.Locale$LocaleKey
 559:            14            448  com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$Bucket
 560:            14            448  com.fasterxml.jackson.databind.util.TypeKey
 561:            14            448  com.sun.org.apache.xml.internal.dtm.ref.ExtendedType
 562:             7            448  org.springframework.web.method.HandlerMethod
 563:            14            448  sun.security.ssl.SignatureAndHashAlgorithm
 564:            23            440  [Ljava.lang.annotation.Annotation;
 565:             5            440  org.apache.catalina.webresources.CachedResource
 566:            11            440  org.springframework.util.AntPathMatcher
 567:            27            432  java.security.spec.ECFieldFp
 568:            18            432  java.text.DateFormat$Field
 569:            18            432  java.util.concurrent.ConcurrentHashMap$KeySetView
 570:            13            416  [Lorg.springframework.boot.context.properties.source.ConfigurationPropertyName$ElementType;
 571:            13            416  java.lang.invoke.SimpleMethodHandle
 572:            17            408  java.util.concurrent.Executors$RunnableAdapter
 573:            17            408  org.springframework.boot.ansi.AnsiColor
 574:            10            400  com.mysql.cj.protocol.a.authentication.CachingSha2PasswordPlugin
 575:            10            400  com.mysql.cj.protocol.a.authentication.Sha256PasswordPlugin
 576:            10            400  java.lang.invoke.DirectMethodHandle$Accessor
 577:            25            400  java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock
 578:            25            400  java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter
 579:            25            400  java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock
 580:            10            400  org.springframework.beans.factory.support.DisposableBeanAdapter
 581:            10            400  org.springframework.util.LinkedCaseInsensitiveMap
 582:            10            400  sun.misc.Cleaner
 583:            10            400  sun.nio.cs.ISO_8859_1$Decoder
 584:             1            392  org.apache.tomcat.util.net.NioBlockingSelector$BlockPoller
 585:             6            384  com.mysql.cj.conf.EnumPropertyDefinition
 586:             8            384  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeMapping
 587:             1            384  java.lang.ref.Finalizer$FinalizerThread
 588:            12            384  java.security.AlgorithmParameters
 589:             6            384  java.util.jar.JarFile
 590:             1            384  java.util.logging.LogManager$Cleaner
 591:            12            384  org.apache.catalina.LifecycleState
 592:            24            384  org.apache.ibatis.scripting.defaults.RawSqlSource
 593:            12            384  org.springframework.boot.context.properties.source.ConfigurationPropertyName
